Date,GSPC,SPY,MSFT,AMD
2017-11-20 00:00:00-05:00,2582.139892578125,230.24415588378906,76.61790466308594,11.34000015258789
2017-11-21 00:00:00-05:00,2599.030029296875,231.75062561035156,77.72267150878906,11.399999618530273
2017-11-22 00:00:00-05:00,2597.080078125,231.5455780029297,77.1563491821289,11.369999885559082
2017-11-24 00:00:00-05:00,2602.419921875,232.08033752441406,77.29560852050781,11.380000114440918
2017-11-27 00:00:00-05:00,2601.419921875,231.9645233154297,77.86192321777344,11.550000190734863
2017-11-28 00:00:00-05:00,2627.0400390625,234.31776428222656,78.79956817626953,11.170000076293945
2017-11-29 00:00:00-05:00,2626.070068359375,234.1751708984375,77.36988830566406,10.829999923706055
2017-11-30 00:00:00-05:00,2647.580078125,236.22537231445312,78.14041137695312,10.890000343322754
2017-12-01 00:00:00-05:00,2642.219970703125,235.73512268066406,78.22398376464844,10.729999542236328
2017-12-04 00:00:00-05:00,2639.43994140625,235.44985961914062,75.27176666259766,10.029999732971191
2017-12-05 00:00:00-05:00,2629.570068359375,234.60308837890625,75.74524688720703,9.90999984741211
2017-12-06 00:00:00-05:00,2629.27001953125,234.6475830078125,76.84999084472656,10.0
2017-12-07 00:00:00-05:00,2636.97998046875,235.38751220703125,76.58079528808594,10.039999961853027
2017-12-08 00:00:00-05:00,2651.5,236.67103576660156,78.13115692138672,9.9399995803833
2017-12-11 00:00:00-05:00,2659.989990234375,237.38412475585938,79.12448120117188,10.15999984741211
2017-12-12 00:00:00-05:00,2664.110107421875,237.80308532714844,79.44940948486328,9.899999618530273
2017-12-13 00:00:00-05:00,2662.85009765625,237.77635192871094,79.23590850830078,10.109999656677246
2017-12-14 00:00:00-05:00,2652.010009765625,236.8047332763672,78.62317657470703,10.130000114440918
2017-12-15 00:00:00-05:00,2675.81005859375,238.7767333984375,80.62843322753906,10.289999961853027
2017-12-18 00:00:00-05:00,2690.159912109375,240.2908477783203,80.19210815429688,10.979999542236328
2017-12-19 00:00:00-05:00,2681.469970703125,239.36807250976562,79.68151092529297,10.949999809265137
2017-12-20 00:00:00-05:00,2679.25,239.2425994873047,79.39372253417969,10.979999542236328
2017-12-21 00:00:00-05:00,2684.570068359375,239.73529052734375,79.37516021728516,10.890000343322754
2017-12-22 00:00:00-05:00,2683.340087890625,239.67266845703125,79.3844223022461,10.539999961853027
2017-12-26 00:00:00-05:00,2680.5,239.3859405517578,79.28231811523438,10.460000038146973
2017-12-27 00:00:00-05:00,2682.6201171875,239.5023956298828,79.57009887695312,10.529999732971191
2017-12-28 00:00:00-05:00,2687.5400390625,239.99522399902344,79.57938385009766,10.550000190734863
